"ZIP CODE","STATE","CITY","SERVICE DAY STANDARD","TERMINAL","SCAC Code","RELATED SURCHARGES","FLAT AMT","RATE","MIN AMT","SUN","MON","TUE","WED","THU","FRI","SAT"
"32132","FL","EDGEWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32141","FL","EDGEWATER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32542","FL","EGLIN AFB",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33927","FL","EL JOBEAN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34680","FL","ELFERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32033","FL","ELKTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34222","FL","ELLENTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34223","FL","ENGLEWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34224","FL","ENGLEWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34295","FL","ENGLEWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33928","FL","ESTERO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33929","FL","ESTERO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32726","FL","EUSTIS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32727","FL","EUSTIS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32736","FL","EUSTIS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34139","FL","EVERGLADES CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32633","FL","EVINSTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32634","FL","FAIRFIELD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33930","FL","FELDA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32948","FL","FELLSMERE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32034","FL","FERNANDINA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32035","FL","FERNANDINA BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34729","FL","FERNDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32036","FL","FLAGLER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32037","FL","FLAGLER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32136","FL","FLAGLER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32151","FL","FLAGLER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32003","FL","FLEMING ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32006","FL","FLEMING ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32140","FL","FLORAHOME",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32636","FL","FLORAL CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34436","FL","FLORAL CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33301","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33302","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33303","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33304","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33305","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33306","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33307","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33308","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33309","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33310","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33311","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33312","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33313","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33314","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33315","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33316","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33317","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33318","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33319","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33320","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33321","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33322","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33323","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33324","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33325","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33326","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33327","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33328","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33329","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33330","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33331","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33332","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33334","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33335","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33336","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33337","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33338","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33339","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33340","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33345","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33346","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33348","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33349","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33351","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33355","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33359","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33394","FL","FORT LAUDERDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32134","FL","FORT MC COY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32637","FL","FORT MC COY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33841","FL","FORT MEADE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33900","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33901","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33902","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33905","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33906","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33907","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33908","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33911","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33912","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33913","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33916","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33919","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33965","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33966","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33967","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33994","FL","FORT MYERS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33931","FL","FORT MYERS BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33932","FL","FORT MYERS BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33842","FL","FORT OGDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34267","FL","FORT OGDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34945","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34946","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34947","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34948","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34949","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34950","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34951","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34954","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34979","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34981","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34982","FL","FORT PIERCE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32038","FL","FORT WHITE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32438","FL","FOUNTAIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32439","FL","FREEPORT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33843","FL","FROSTPROOF",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32731","FL","FRUITLAND PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34731","FL","FRUITLAND PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32547","FL","FT WALTON BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32548","FL","FT WALTON BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32549","FL","FT WALTON BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32600","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32601","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32602","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32603","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32604","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32605","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32606","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32607","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32608","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32609","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32610","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32611","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32612","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32613","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32614","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32627","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32635","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32641","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32653","FL","GAINESVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32732","FL","GENEVA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32039","FL","GEORGETOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32139","FL","GEORGETOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33534","FL","GIBSONTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32040","FL","GLEN SAINT MARY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32722","FL","GLENWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32733","FL","GOLDENROD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32560","FL","GONZALEZ",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33933","FL","GOODLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34140","FL","GOODLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32734","FL","GOTHA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34734","FL","GOTHA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32440","FL","GRACEVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32042","FL","GRAHAM",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32735","FL","GRAND ISLAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32442","FL","GRAND RIDGE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32138","FL","GRANDIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32638","FL","GRANDIN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32949","FL","GRANT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32043","FL","GREEN CV SPGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33454","FL","GREENACRES",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32330","FL","GREENSBORO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32331","FL","GREENVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32443","FL","GREENWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32332","FL","GRETNA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34736","FL","GROVELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32561","FL","GULF BREEZE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32562","FL","GULF BREEZE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32563","FL","GULF BREEZE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32639","FL","GULF HAMMOCK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33844","FL","HAINES CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33845","FL","HAINES CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33008","FL","HALLANDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33009","FL","HALLANDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32044","FL","HAMPTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32045","FL","HASTINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32145","FL","HASTINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32333","FL","HAVANA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32640","FL","HAWTHORNE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32642","FL","HERNANDO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34441","FL","HERNANDO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34442","FL","HERNANDO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33002","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33010","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33011","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33012","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33013","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33014","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33015","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33016","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33017","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33018","FL","HIALEAH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32643","FL","HIGH SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32655","FL","HIGH SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33846","FL","HIGHLAND CITY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32046","FL","HILLIARD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33455","FL","HOBE SOUND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33475","FL","HOBE SOUND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32645","FL","HOLDER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34445","FL","HOLDER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34690","FL","HOLIDAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34691","FL","HOLIDAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34692","FL","HOLIDAY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32047","FL","HOLLISTER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32147","FL","HOLLISTER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33019","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33020","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33021","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33022","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33023","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33024","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33025","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33026","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33027","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33029","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33081","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33083","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33084","FL","HOLLYWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34218","FL","HOLMES BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32564","FL","HOLT",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33847","FL","HOMELAND",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33030","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33031","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33032","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33033","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33034","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33035","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33039","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33090","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33092","FL","HOMESTEAD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32646","FL","HOMOSASSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34446","FL","HOMOSASSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34448","FL","HOMOSASSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34487","FL","HOMOSASSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34447","FL","HOMOSASSA SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32647","FL","HOMOSASSA SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32648","FL","HORSESHOE BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32334","FL","HOSFORD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34737","FL","HOWEY IN HLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32737","FL","HOWEY IN THE HILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34667","FL","HUDSON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34669","FL","HUDSON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34674","FL","HUDSON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32544","FL","HURLBURT FIELD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33934","FL","IMMOKALEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34142","FL","IMMOKALEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34143","FL","IMMOKALEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32903","FL","INDIALANTIC",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33855","FL","INDIAN LK EST",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33785","FL","INDIAN RK BCH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34635","FL","INDIAN ROCKS BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34956","FL","INDIANTOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32649","FL","INGLIS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34449","FL","INGLIS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32048","FL","INTERLACHEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32049","FL","INTERLACHEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32148","FL","INTERLACHEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32149","FL","INTERLACHEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33848","FL","INTRCSION CTY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32650","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32651","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32652","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34450","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34451","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34452","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34453","FL","INVERNESS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33036","FL","ISLAMORADA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32654","FL","ISLAND GROVE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34636","FL","ISTACHATTA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32099","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32200","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32201","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32202","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32203","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32204","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32205","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32206","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32207","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32208","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32209","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32210","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32211","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32212","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32214","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32215","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32216","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32217","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32218","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32219","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32220","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32221","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32222","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32223","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32224","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32225","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32226","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32227","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32228","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32229","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32230","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32231","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32232","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32234","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32235","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32236","FL","JACKSONVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
